url,Artist,Song,Entry,Week entered,Year entered,Week exited,Year exited,Peak,Peak weeks,Weeks,Current
https://acharts.co/song/157552,DJ Tiësto,The Business,40,02,21,02,21,4,5,45,-
https://acharts.co/song/157544,"Travis Scott,Young Thug,M.I.A.",Franchise,31,41,20,43,20,31,1,3,-
https://acharts.co/song/157418,"Keith Urban,P!nk",One Too Many,6,40,20,38,20,6,1,25,-
https://acharts.co/song/157398,Sam Smith,Diamonds,46,41,20,48,20,33,1,7,-
https://acharts.co/song/157395,"Justin Bieber,Chance The Rapper",Holy,4,40,20,19,20,4,6,31,-
https://acharts.co/song/157252,Ritt Momney,Put Your Records On,34,40,20,04,20,10,1,18,-
https://acharts.co/song/157111,"Marshmello,Demi Lovato",Ok Not To Be Ok,48,39,20,40,20,47,1,2,-
https://acharts.co/song/157088,Salem Ilese,Mad At Disney,50,41,20,41,20,50,1,1,-
https://acharts.co/song/157087,"Sigala,James Arthur",Lasting Lover,46,47,20,15,20,17,1,22,-
https://acharts.co/song/156917,"Blackpink,Selena Gomez",Ice Cream,16,37,20,42,20,16,1,5,-
https://acharts.co/song/156916,"Calvin Harris,The Weeknd",Over Now,17,37,20,39,20,17,1,3,-
https://acharts.co/song/156843,Delta Goodrem,Paralyzed,36,36,20,36,20,36,1,1,-
https://acharts.co/song/156828,"Kendrick Lamar,Jay Rock",Money Trees,43,23,23,23,23,43,1,1,-
https://acharts.co/song/156810,"Headie One,Aj Tracey,Stormzy",Ain't It Different,44,36,20,49,20,16,1,14,-
https://acharts.co/song/156802,BTS,Dynamite,2,36,20,10,20,2,1,28,-
https://acharts.co/song/156713,"Internet Money,Gunna,Toliver",Lemonade,47,38,20,19,20,5,1,35,-
https://acharts.co/song/156711,Miley Cyrus,Midnight Sky,16,35,20,07,20,7,1,26,-
https://acharts.co/song/156710,"Drake,Lil Durk",Laugh Now Cry Later,3,35,20,50,20,3,1,16,-
https://acharts.co/song/156689,"Jawsh 685,Jason DeRulo",Savage Love (laxed - siren beat),24,26,20,07,20,1,6,35,-
https://acharts.co/song/156580,"24Kgoldn,Iann Dior",Mood,36,35,20,02,20,1,11,60,-
https://acharts.co/song/156579,"Machine Gun Kelly,Blackbear",My Ex's Best Friend,41,39,20,08,20,22,1,16,-
https://acharts.co/song/156577,"Juice WRLD,The Weeknd",Smile,8,34,20,40,20,8,1,7,-
https://acharts.co/song/156576,"Cardi B,Megan Thee Stallion",Wap,2,34,20,19,20,1,6,39,-
https://acharts.co/song/156482,Billie Eilish,My Future,3,33,20,36,20,3,1,4,-
https://acharts.co/song/156420,Onefour,Home And Away,48,32,20,32,20,48,1,1,-
https://acharts.co/song/156419,Taylor Swift,Hoax,43,32,20,32,20,43,1,1,-
https://acharts.co/song/156418,Taylor Swift,Peace,33,32,20,32,20,33,1,1,-
https://acharts.co/song/156417,Taylor Swift,Epiphany,29,32,20,32,20,29,1,1,-
https://acharts.co/song/156416,Taylor Swift,Mad Woman,25,32,20,32,20,25,1,1,-
https://acharts.co/song/156415,Taylor Swift,Betty,22,32,20,32,20,22,1,1,-
https://acharts.co/song/156414,Taylor Swift,Illicit Affairs,21,32,20,32,20,21,1,1,-
https://acharts.co/song/156413,Taylor Swift,Invisible String,19,32,20,33,20,19,1,2,-
https://acharts.co/song/156412,Taylor Swift,This Is Me Trying,18,32,20,32,20,18,1,1,-
https://acharts.co/song/156411,Taylor Swift,Seven,16,32,20,33,20,16,1,2,-
https://acharts.co/song/156410,Taylor Swift,Mirrorball,14,32,20,33,20,14,1,2,-
https://acharts.co/song/156409,Taylor Swift,August,13,32,20,33,20,13,1,2,-
https://acharts.co/song/156388,Taylor Swift,My Tears Ricochet,8,32,20,33,20,8,1,2,-
https://acharts.co/song/156385,Taylor Swift,The Last Great American Dynasty,7,32,20,33,20,7,1,2,-
https://acharts.co/song/156374,Conan Gray,Heather,47,35,20,45,20,13,1,11,-
https://acharts.co/song/156372,Jason DeRulo,Take You Dancing,49,36,20,08,20,10,1,26,-
https://acharts.co/song/156368,Taylor Swift,The 1,4,32,20,34,20,4,1,3,-
https://acharts.co/song/156367,"Taylor Swift,Bon Iver",Exile,3,32,20,36,20,3,1,5,-
https://acharts.co/song/156307,J. Cole,The Climb Back,39,21,21,21,21,39,1,1,-
https://acharts.co/song/156287,Daryl Braithwaite,Love Songs,43,31,20,31,20,43,1,1,-
https://acharts.co/song/156269,Taylor Swift,Cardigan,1,32,20,10,20,1,1,9,-
https://acharts.co/song/156253,Kid Laroi,Tell Me Why,49,32,20,32,20,49,1,1,-
https://acharts.co/song/156246,"DJ Khaled,Drake",Greece,35,31,20,31,20,35,1,1,-
https://acharts.co/song/156245,"DJ Khaled,Drake",Popstar,10,31,20,45,20,10,1,13,-
https://acharts.co/song/156206,Saweetie,Tap In,37,38,20,39,20,37,1,2,-
https://acharts.co/song/156166,Juice WRLD,Blood On My Jeans,45,30,20,30,20,45,1,1,-
https://acharts.co/song/156165,Juice WRLD,Bad Energy,42,30,20,30,20,42,1,1,-
https://acharts.co/song/156164,Juice WRLD,Titanic,40,30,20,30,20,40,1,1,-
https://acharts.co/song/156160,Juice WRLD,Conversations,19,30,20,31,20,19,1,2,-
https://acharts.co/song/156154,"Juice WRLD,Marshmello,Polo G,Kid Laroi",Hate The Other Side,15,30,20,31,20,15,1,2,-
https://acharts.co/song/156151,"Paul Woolford,Diplo,Lomax",Looking For Me,44,03,21,12,21,32,2,10,-
https://acharts.co/song/156132,Juice WRLD,Wishing Well,14,30,20,44,20,14,2,15,-
https://acharts.co/song/156131,"Juice WRLD,Marshmello",Come & Go,6,30,20,50,20,4,1,21,-
https://acharts.co/song/156085,Pop Smoke,What You Know Bout Love,11,42,20,15,20,5,1,26,-
https://acharts.co/song/156049,Amy Shark,Everybody Rise,49,29,20,45,20,31,1,17,-
https://acharts.co/song/156018,Pop Smoke,Mood Swings,34,33,20,49,20,5,1,17,-
https://acharts.co/song/155998,Tate Mcrae,You Broke Me First,47,34,20,35,20,7,1,48,-
https://acharts.co/song/155995,"Juice WRLD,Halsey",Life's A Mess,8,30,20,31,20,8,1,2,-
https://acharts.co/song/155993,Pop Smoke,For The Night,32,29,20,07,20,13,2,22,-
https://acharts.co/song/155992,"Joel Corry,MNEK",Head & Heart,20,33,20,34,20,2,1,53,-
https://acharts.co/song/155990,Pop Smoke,The Woo,25,29,20,40,20,18,1,12,-
https://acharts.co/song/155785,Guy Sebastian,Standing With You,23,28,20,37,20,10,1,10,-
https://acharts.co/song/155631,"Kanye West,Travis Scott",Wash Us In The Blood,31,29,20,29,20,31,1,1,-
https://acharts.co/song/155629,Blackpink,How You Like That,12,28,20,29,20,12,1,2,-
https://acharts.co/song/155582,AJR,Bang!,50,11,21,18,21,37,2,8,-
https://acharts.co/song/155520,Hilltop Hoods,I'm Good?,46,27,20,05,20,41,1,6,-
https://acharts.co/song/155313,"Kid Laroi,Juice WRLD",Go,23,26,20,34,20,23,1,9,-
https://acharts.co/song/155312,"6ix9ine,Nicki Minaj",Trollz,45,26,20,26,20,45,1,1,-
https://acharts.co/song/155233,Brando,Look Into My Eyes,41,25,20,44,20,24,1,20,-
https://acharts.co/song/154685,Tones and I,Ur So F**king Cool,49,24,20,29,20,44,2,6,-
https://acharts.co/song/154534,Sia,Together,48,34,20,45,20,27,1,12,-
https://acharts.co/song/154499,"Lady GaGa,Blackpink",Sour Candy,8,24,20,25,20,8,1,2,-
https://acharts.co/song/154484,"Lady GaGa,Ariana Grande",Rain On Me,2,23,20,47,20,2,2,25,-
https://acharts.co/song/154442,Polo G,Martin & Gina,50,09,21,20,21,42,2,5,-
https://acharts.co/song/129722,Katy Perry,Daisies,37,22,20,24,20,37,1,3,-
https://acharts.co/song/129723,"Kygo,OneRepublic",Lose Somebody,45,22,20,38,20,31,2,16,-
https://acharts.co/song/129648,"Onefour,A$AP Ferg",Say It Again,34,21,20,21,20,34,1,1,-
https://acharts.co/song/129637,"Chris Brown,Young Thug",Go Crazy,34,23,20,48,20,9,1,26,-
https://acharts.co/song/129618,6ix9ine,Gooba,14,21,20,28,20,14,2,8,-
https://acharts.co/song/129614,"Ariana Grande,Justin Bieber",Stuck With U,3,21,20,41,20,3,1,21,-
https://acharts.co/song/129511,"Marshmello,Halsey",Be Kind,16,20,20,44,20,15,2,21,-
https://acharts.co/song/129441,Staysolidrocky,Party Girl,41,22,20,37,20,19,3,16,-
https://acharts.co/song/129386,"Regard,Raye",Secrets,48,26,20,45,20,24,1,20,-
https://acharts.co/song/129383,Juice WRLD,Righteous,15,19,20,31,20,15,1,7,-
https://acharts.co/song/129381,Scotts,The Scotts,4,19,20,27,20,4,1,9,-
https://acharts.co/song/129271,Don Toliver,After Party,46,21,20,25,20,34,1,5,-
https://acharts.co/song/129267,"Sam Smith,Demi Lovato",I'm Ready,25,18,20,21,20,25,1,4,-
https://acharts.co/song/129266,"Dababy,Roddy Ricch",Rockstar,24,18,20,15,20,1,6,49,-
https://acharts.co/song/129072,"S1Mba,Dtg",Rover,50,17,20,41,20,7,1,24,-
https://acharts.co/song/129057,Dua Lipa,Levitating,35,43,20,16,20,4,5,119,-
https://acharts.co/song/129035,Dababy,Find My Way,47,16,20,16,20,47,1,1,-
https://acharts.co/song/129033,Drake,Toosie Slide,3,16,20,31,20,3,5,16,-
https://acharts.co/song/128879,"PartyNextDoor,Rihanna",Believe It,28,15,20,18,20,28,2,4,-
https://acharts.co/song/128878,Dua Lipa,Break My Heart,7,15,20,41,20,7,2,27,-
https://acharts.co/song/128831,"Surf Mesa,Emilee",Ily,42,19,20,34,20,17,1,15,-
https://acharts.co/song/128770,The Weeknd,Save Your Tears,50,03,21,04,21,3,2,136,-
https://acharts.co/song/128704,The Weeknd,In Your Eyes,13,14,20,29,20,13,1,16,-
https://acharts.co/song/128656,Megan Thee Stallion,Savage,23,15,20,34,20,4,1,20,-
https://acharts.co/song/128632,"Flume,Toro y Moi",The Difference,45,13,20,06,20,23,1,3,-
https://acharts.co/song/128616,Tones and I,Bad Child,18,13,20,27,20,15,1,15,-
https://acharts.co/song/128615,Ava Max,Kings & Queens,44,35,20,45,20,31,1,11,-
https://acharts.co/song/128609,Dripreport,Skechers,47,14,20,15,20,47,1,2,-
https://acharts.co/song/128422,Lil Uzi Vert,Baby Pluto,48,12,20,12,20,48,1,1,-
https://acharts.co/song/128257,"Benee,Gus Dapperton",Supalonely,11,12,20,35,20,6,1,24,-
https://acharts.co/song/128256,"SZA,Justin Timberlake",The Other Side,43,11,20,12,20,43,1,2,-
https://acharts.co/song/128252,Lady GaGa,Stupid Love,7,11,20,24,20,7,1,7,-
https://acharts.co/song/128111,5 Seconds Of Summer,Old Me,39,15,20,15,20,39,1,1,-
https://acharts.co/song/128110,Sam Fischer,This City,43,18,20,47,20,17,2,30,-
https://acharts.co/song/128106,Ashe,Moral Of The Story,44,11,20,13,20,44,1,3,-
https://acharts.co/song/128105,BTS,On,29,10,20,10,20,29,1,1,-
https://acharts.co/song/128044,The Weeknd,After Hours,11,10,20,15,20,11,1,6,-
https://acharts.co/song/128013,Pop Smoke,Dior,48,29,20,29,20,48,1,1,-
https://acharts.co/song/127969,24Kgoldn,City Of Angels,50,11,20,21,20,25,1,11,-
https://acharts.co/song/127968,"Powfu,Beabadoobee",Death Bed,32,11,20,38,20,5,4,28,-
https://acharts.co/song/127966,"Justin Bieber,Malone,Clever",Forever,29,09,20,10,20,29,1,2,-
https://acharts.co/song/127965,Sam Smith,To Die For,32,09,20,18,20,15,1,10,-
https://acharts.co/song/127959,Billie Eilish,No Time To Die,4,09,20,12,20,4,1,4,-
https://acharts.co/song/127847,Onefour,Welcome To Prison,33,08,20,09,20,33,1,2,-
https://acharts.co/song/127798,Lil Mosey,Blueberry Faygo,42,10,20,31,20,16,1,22,-
https://acharts.co/song/127796,Joji,Run,39,08,20,08,20,39,1,1,-
https://acharts.co/song/127793,"Khalid,Disclosure",Know Your Worth,31,08,20,26,20,31,1,19,-
https://acharts.co/song/127790,"Justin Bieber,Quavo",Intentions,13,08,20,35,20,2,1,28,-
https://acharts.co/song/127715,The Rubens,Live In Life,46,07,20,29,20,21,1,23,-
https://acharts.co/song/127675,Taylor Swift,Only The Young,31,07,20,07,20,31,1,1,-
https://acharts.co/song/127667,Dua Lipa,Physical,30,07,20,22,20,9,1,16,-
https://acharts.co/song/127615,Jack Harlow,Whats Poppin,35,16,20,51,20,8,1,36,-
https://acharts.co/song/127590,Mallrat,Charlie,50,06,20,06,20,50,1,1,-
https://acharts.co/song/127555,Doja Cat,Boss Bitch,46,15,20,28,20,17,1,14,-
https://acharts.co/song/127551,Ali Gatie,What If I Told You That I Love You,49,08,20,10,20,46,1,3,-
https://acharts.co/song/127454,"Eminem,Royce Da 5'9"",White Gold",You Gon’ Learn (feat. Royce Da 5’9″ & White Gold),36,05,20,05,20,36,1,1,-
https://acharts.co/song/127446,"Eminem,Young M.A",Unaccommodating,34,05,20,05,20,34,1,1,-
https://acharts.co/song/127419,Surfaces,Sunday Best,36,09,20,31,20,10,1,23,-
https://acharts.co/song/127410,Jonas Brothers,What A Man Gotta Do,39,05,20,18,20,22,1,14,-
https://acharts.co/song/127409,Eminem,Darkness,32,05,20,05,20,32,1,1,-
https://acharts.co/song/127408,"Eminem,Ed Sheeran",Those Kinda Nights,25,05,20,05,20,25,1,1,-
https://acharts.co/song/127407,"Eminem,Juice WRLD",Godzilla,3,05,20,20,20,3,1,16,-
https://acharts.co/song/127269,Khalid,Eleven,48,05,20,07,20,48,1,3,-
https://acharts.co/song/127267,Halsey,You Should Be Sad,41,04,20,30,20,4,1,27,-
https://acharts.co/song/127266,Mac Miller,Good News,43,04,20,06,20,27,1,3,-
https://acharts.co/song/127264,"Future,Drake",Life Is Good,15,04,20,25,20,11,1,18,-
https://acharts.co/song/127260,Selena Gomez,Rare,23,04,20,10,20,22,1,7,-
https://acharts.co/song/127239,"The Chainsmokers,Amy Shark",The Reaper,47,03,20,08,20,47,1,4,-
https://acharts.co/song/127178,Justin Bieber,Yummy,8,03,20,14,20,4,1,12,-
https://acharts.co/song/127176,Conan Gray,Maniac,45,09,20,20,20,24,1,12,-
https://acharts.co/song/127164,Doja Cat,Say So,47,06,20,31,20,4,1,26,-
https://acharts.co/song/127155,"Topic,A7S",Breaking Me,49,21,20,06,20,4,5,39,-
https://acharts.co/song/127152,Sofi Tukker,Purple Hat,50,02,20,18,20,23,1,17,-
https://acharts.co/song/127122,No Money Enterprise,German,44,04,20,08,20,37,1,5,-
https://acharts.co/song/126974,Harry Styles,Golden,46,52,19,50,19,39,1,6,-
https://acharts.co/song/126958,Harry Styles,Falling,35,52,19,52,19,35,1,1,-
https://acharts.co/song/126916,Roddy Ricch,The Box,18,03,20,28,20,4,2,26,-
https://acharts.co/song/126824,Taylor Swift,Christmas Tree Farm,49,01,24,01,24,49,1,1,-
https://acharts.co/song/126823,"Camila Cabello,Dababy",My Oh My,36,52,19,13,19,19,1,14,-
https://acharts.co/song/126802,Harry Styles,Adore You,14,51,19,11,19,7,1,44,-
https://acharts.co/song/126764,Jonas Brothers,Like It's Christmas,47,01,24,01,24,47,1,1,-
https://acharts.co/song/126763,Don Toliver,No Idea,43,02,20,04,20,43,2,3,-
https://acharts.co/song/126702,The Weeknd,Blinding Lights,16,50,19,02,19,1,11,139,-
https://acharts.co/song/126641,Ynw Melly,Suicidal,50,13,20,13,20,50,1,1,-
https://acharts.co/song/126496,Benee,Glitter,34,02,20,19,20,20,1,18,-
https://acharts.co/song/126467,The Weeknd,Heartless,10,50,19,14,19,10,1,6,-
https://acharts.co/song/126465,"Stormzy,Ed Sheeran,Burna Boy",Own It,40,52,19,04,19,40,1,4,-
https://acharts.co/song/126429,Saint Jhn,Roses,41,09,20,10,20,1,6,55,-
https://acharts.co/song/126351,Onefour,In The Beginning,39,48,19,48,19,39,1,1,-
https://acharts.co/song/126292,Trevor Daniel,Falling,14,52,19,21,19,13,2,22,-
https://acharts.co/song/126290,Khalid,Up All Night,35,49,19,03,19,35,1,4,-
https://acharts.co/song/126289,"Lauv,Lany",Mean It,42,48,19,49,19,42,1,2,-
https://acharts.co/song/126288,Harry Styles,Watermelon Sugar,38,48,19,12,19,5,3,88,-
https://acharts.co/song/126286,Lewis Capaldi,Before You Go,24,49,19,33,19,7,1,53,-
https://acharts.co/song/126149,Billie Eilish,Everything I Wanted,2,48,19,17,19,2,1,22,-
https://acharts.co/song/126147,Ant Saunders,Yellow Hearts,37,49,19,03,19,37,1,4,-
https://acharts.co/song/125981,"Jp Saxe,Julia Michaels",If The World Was Ending,34,17,20,29,20,29,1,13,-
https://acharts.co/song/125969,"Martin Garrix,Dean Lewis",Used To Love,46,48,19,50,19,46,1,3,-
https://acharts.co/song/125966,Dua Lipa,Don't Start Now,8,46,19,20,19,2,10,71,-
https://acharts.co/song/125893,Kanye West,Jesus Is Lord,44,36,21,36,21,44,1,1,-
https://acharts.co/song/125797,Kanye West,Hands On,46,45,19,45,19,46,1,1,-
https://acharts.co/song/125796,Kanye West,God Is,39,45,19,45,19,39,1,1,-
https://acharts.co/song/125795,Kanye West,Water,37,45,19,45,19,37,1,1,-
https://acharts.co/song/125794,Kanye West,Use This Gospel,36,45,19,45,19,36,1,1,-
https://acharts.co/song/125793,Kanye West,Every Hour,33,45,19,45,19,33,1,1,-
https://acharts.co/song/125792,Kanye West,On God,21,45,19,45,19,21,1,1,-
https://acharts.co/song/125777,Kanye West,Everything We Need,26,45,19,45,19,26,1,1,-
https://acharts.co/song/125754,Arizona Zervas,Roxanne,5,47,19,22,19,2,2,28,-
https://acharts.co/song/125752,"Major Lazer,Khalid",Trigger,46,46,19,47,19,46,1,2,-
https://acharts.co/song/125748,Kanye West,Selah,18,45,19,45,19,18,1,1,-
https://acharts.co/song/125747,Kanye West,Closed On Sunday,19,45,19,45,19,19,1,1,-
https://acharts.co/song/125746,Kanye West,Follow God,7,45,19,50,19,7,1,6,-
https://acharts.co/song/125363,Selena Gomez,Look At Her Now,29,45,19,47,19,29,1,3,-
https://acharts.co/song/125291,Selena Gomez,Lose You To Love Me,2,45,19,08,19,2,1,16,-
https://acharts.co/song/125229,Katy Perry,Harleys In Hawaii,36,44,19,44,19,36,1,1,-
https://acharts.co/song/125149,Endor,Pump It Up,43,10,20,34,20,16,1,24,-
https://acharts.co/song/125145,"Meduza,Becky Hill,Goodboys",Lose Control,42,45,19,23,19,11,1,31,-
https://acharts.co/song/125144,Harry Styles,Lights Up,7,43,19,52,19,7,1,9,-
https://acharts.co/song/124995,"Juice WRLD,Youngboy Never",Bandit,48,44,19,52,19,45,1,4,-
https://acharts.co/song/124994,"Dan,Shay,Justin Bieber",10000 Hours,4,42,19,09,19,4,2,20,-
https://acharts.co/song/124985,Travis Scott,Highest In The Room,3,42,19,20,19,3,1,20,-
https://acharts.co/song/124876,"Flume,Vera Blue",Rushing Back,20,41,19,22,19,8,1,34,-
https://acharts.co/song/124821,"Diplo,Jonas Brothers",Lonely,48,42,19,47,19,40,1,5,-
https://acharts.co/song/124820,"French Montana,Malone,Cardi B",Writing On The Wall,43,42,19,43,19,43,1,2,-
https://acharts.co/song/124691,Nea,Some Say,50,27,20,04,20,13,2,29,-
https://acharts.co/song/124670,"Riton,Oliver Heldens,Vula",Turn Me On,38,02,20,10,20,38,1,8,-
https://acharts.co/song/124662,Maroon 5,Memories,32,40,19,28,19,2,1,41,-
https://acharts.co/song/124538,Halsey,Graveyard,34,39,19,06,19,24,1,18,-
https://acharts.co/song/124533,"Ariana Grande,Miley Cyrus,Lana Del Rey",Don't Call Me Angel,4,39,19,44,19,4,1,6,-
https://acharts.co/song/124388,"Post Malone,SZA",Staring At The Sun,48,38,19,38,19,48,1,1,-
https://acharts.co/song/124381,Post Malone,Allergic,45,38,19,38,19,45,1,1,-
https://acharts.co/song/124380,Post Malone,A Thousand Bad Times,39,38,19,38,19,39,1,1,-
https://acharts.co/song/124379,"Post Malone,Meek Mill,Lil Baby",On The Road (feat. Meek Mill & Lil Baby),35,38,19,39,19,35,1,2,-
https://acharts.co/song/124377,"Post Malone,Dababy",Enemies (feat. Dababy),28,38,19,40,19,28,1,3,-
https://acharts.co/song/124378,"Post Malone,Future,Halsey",Die For Me (feat. Future & Halsey),23,38,19,39,19,23,1,2,-
https://acharts.co/song/124376,"Post Malone,Ozzy Osbourne,Travis Scott",Take What You Want (feat. Ozzy Osbourne & Travis Scott),30,38,19,40,19,30,1,3,-
https://acharts.co/song/124372,Post Malone,Saint-tropez,19,38,19,43,19,19,1,6,-
https://acharts.co/song/124370,"Drax Project,Six60",Catching Feelings,48,46,19,50,19,43,1,5,-
https://acharts.co/song/124346,Camila Cabello,Liar,42,38,19,49,19,31,1,12,-
https://acharts.co/song/124345,Post Malone,Hollywood's Bleeding,17,38,19,40,19,17,1,3,-
https://acharts.co/song/124212,Blackbear,Hot Girl Bummer,47,39,19,07,19,8,1,21,-
https://acharts.co/song/124207,Post Malone,Circles,5,37,19,02,19,2,8,62,-
https://acharts.co/song/124108,Taylor Swift,Death By A Thousand Cuts,48,36,19,36,19,48,1,1,-
https://acharts.co/song/124107,Taylor Swift,London Boy,42,36,19,36,19,42,1,1,-
https://acharts.co/song/124106,Taylor Swift,Cornelia Street,40,36,19,36,19,40,1,1,-
https://acharts.co/song/124105,Taylor Swift,I Think He Knows,34,36,19,36,19,34,1,1,-
https://acharts.co/song/124104,Taylor Swift,Miss Americana & The Heartbreak Prince,32,36,19,10,19,32,1,3,-
https://acharts.co/song/124103,Taylor Swift,Paper Rings,29,36,19,36,19,29,1,1,-
https://acharts.co/song/124102,Taylor Swift,I Forgot That You Existed,24,36,19,36,19,24,1,1,-
https://acharts.co/song/124074,Brockhampton,Sugar,37,03,20,15,20,19,2,13,-
https://acharts.co/song/124072,5 Seconds Of Summer,Teeth,30,36,19,02,19,15,1,16,-
https://acharts.co/song/124071,Taylor Swift,Cruel Summer,22,36,19,21,19,1,2,50,25
https://acharts.co/song/124070,Taylor Swift,The Man,17,36,19,10,19,17,1,4,-
https://acharts.co/song/124013,"Young Thug,Gunna",Hot,49,46,19,46,19,49,1,1,-
https://acharts.co/song/123962,Miley Cyrus,Slide Away,22,35,19,49,19,15,2,15,-
https://acharts.co/song/123961,Normani,Motivation,47,35,19,48,19,28,2,14,-
https://acharts.co/song/123960,Taylor Swift,Lover,15,35,19,15,19,3,1,26,-
https://acharts.co/song/123855,Regard,Ride It,42,40,19,43,19,3,3,47,-
https://acharts.co/song/123852,Labrinth,All For Us,49,10,22,10,22,49,1,1,-
https://acharts.co/song/123849,Katy Perry,Small Talk,33,34,19,35,19,33,1,2,-
https://acharts.co/song/123769,Noah Cyrus,July,49,13,20,28,20,40,1,14,-
https://acharts.co/song/123757,Bazzi,I.f.l.y.,48,33,19,37,19,41,1,4,-
https://acharts.co/song/123728,"Lauv,Anne-Marie",F**k I'm Lonely,37,33,19,44,19,19,2,12,-
https://acharts.co/song/123726,"Ariana Grande,Social House",Boyfriend,4,33,19,43,19,4,1,11,-
https://acharts.co/song/123578,"The Chainsmokers,Illenium,Stella",Takeaway,34,32,19,44,19,32,1,11,-
https://acharts.co/song/123429,Tones and I,Never Seen The Rain,38,31,19,20,19,7,1,42,-
https://acharts.co/song/123405,Taylor Swift,The Archer,19,32,19,36,19,19,1,3,-
https://acharts.co/song/123403,"Beyoncé,Jay-Z,Childish Gambino",Mood 4 Eva,48,31,19,31,19,48,1,1,-
https://acharts.co/song/123400,Sam Smith,How Do You Sleep?,14,31,19,03,19,10,1,23,-
https://acharts.co/song/123323,"Ed Sheeran,Skrillex",Way To Break My Heart,50,30,19,30,19,50,1,1,-
https://acharts.co/song/123319,"Ed Sheeran,Camila Cabello,Cardi B",South Of The Border (feat. Camila Cabello & Cardi B),14,30,19,09,19,12,2,32,-
https://acharts.co/song/123308,"Ed Sheeran,Travis Scott",Antisocial,11,30,19,34,19,11,1,5,-
https://acharts.co/song/123301,"Ed Sheeran,Stormzy",Take Me Back To London,29,30,19,30,19,29,1,1,-
https://acharts.co/song/123288,NF,Time,39,32,19,37,19,38,1,6,-
https://acharts.co/song/123287,Joel Corry,Sorry,40,02,20,04,20,40,1,3,-
https://acharts.co/song/123286,Lizzo,Good As Hell,32,37,19,14,19,6,2,30,-
https://acharts.co/song/123283,"Ed Sheeran,Eminem,50 Cent",Remember The Name,15,30,19,31,19,15,1,2,-
https://acharts.co/song/123225,Illy,Then What,47,29,19,38,19,33,1,10,-
https://acharts.co/song/123224,Jessica Mauboy,Little Things,46,29,19,41,19,25,1,13,-
https://acharts.co/song/123223,"Ed Sheeran,Chris Stapleton,Bruno Mars",Blow,40,29,19,30,19,31,1,2,-
https://acharts.co/song/123150,"Ed Sheeran,Yebba",Best Part Of Me,24,29,19,31,19,17,1,3,-
https://acharts.co/song/123149,"Post Malone,Young Thug",Goodbyes,5,29,19,48,19,5,2,20,-
https://acharts.co/song/123061,Freya Ridings,Castles,48,41,19,12,19,20,1,24,-
https://acharts.co/song/123041,"Kygo,Whitney Houston",Higher Love,34,28,19,49,19,20,1,22,-
https://acharts.co/song/123032,"Chris Brown,Justin Bieber,Ink",Don't Check On Me,20,28,19,33,19,20,1,6,-
https://acharts.co/song/123031,"Ed Sheeran,Khalid",Beautiful People,4,28,19,04,19,4,7,29,-
https://acharts.co/song/122880,"Sam Feldt,Rani",Post Malone,45,44,19,18,19,27,1,25,-
https://acharts.co/song/122878,"Y2K,Bbnos",Lalala,41,29,19,44,19,16,1,16,-
https://acharts.co/song/122872,"Marshmello,Kane Brown",One Thing Right,45,28,19,09,19,4,2,34,-
https://acharts.co/song/122859,Lil Nas X,Panini,17,27,19,48,19,15,1,20,-
https://acharts.co/song/122858,"Shawn Mendes,Camila Cabello",Senorita,2,27,19,09,19,1,1,35,-
https://acharts.co/song/122789,"Flume,London Grammar",Let You Know,31,26,19,27,19,31,1,2,-
https://acharts.co/song/122754,Fleetwood Mac,Dreams,39,41,20,17,20,4,1,116,-
https://acharts.co/song/122751,Ali Gatie,It's You,24,27,19,49,19,15,1,23,-
https://acharts.co/song/122732,Joji,Sanctuary,42,26,19,26,19,42,1,1,-
https://acharts.co/song/122730,"Drake,Rick Ross",Money In The Grave,12,26,19,41,19,7,1,16,-
https://acharts.co/song/122722,Taylor Swift,You Need To Calm Down,3,26,19,10,19,3,1,19,-
https://acharts.co/song/122637,Blanco Brown,The Git Up,45,26,19,02,19,5,2,28,-
https://acharts.co/song/122597,Tones and I,Dance Monkey,43,25,19,17,19,1,24,100,-
https://acharts.co/song/122596,Guy Sebastian,Choir,38,25,19,02,19,7,1,28,-
https://acharts.co/song/122557,"Tyga,J. Balvin,Chris Brown",Haute,50,25,19,25,19,50,1,1,-
https://acharts.co/song/122552,Jonas Brothers,Only Human,49,37,19,50,19,38,1,12,-
https://acharts.co/song/122538,Avicii,Heaven,20,25,19,29,19,20,1,5,-
https://acharts.co/song/122537,"Chris Brown,Drake",No Guidance,17,25,19,44,19,7,1,20,-
https://acharts.co/song/122452,Ruel,Painkiller,40,24,19,35,19,35,1,12,-
https://acharts.co/song/122414,"Soule,C Cane",Love Tonight,38,49,21,13,21,22,1,9,-
https://acharts.co/song/122404,"The Chainsmokers,Bebe Rexha",Call You Mine,32,25,19,34,19,26,1,10,-
https://acharts.co/song/122387,Miley Cyrus,Mother's Daughter,25,24,19,32,19,21,1,9,-
https://acharts.co/song/122386,Katy Perry,Never Really Over,7,24,19,37,19,7,2,14,-
https://acharts.co/song/122326,Lil Tecca,Ran$om,15,34,19,51,19,8,1,15,-
https://acharts.co/song/122239,"Joyner Lucas,Logic",Isis,41,23,19,23,19,41,1,1,-
https://acharts.co/song/122238,5 Seconds Of Summer,Easier,12,23,19,37,19,12,1,15,-
